Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0033446	257	77	64	101	37	44	129	120	91	52	52	54	83.03	113	53	0.457	-1.131	-4.31	1.63350414601227e-05	0.000453259234533686	0	0.0508	0.0353	0.0353	TRUE	0.2667
FBgn0036663	14628	6569	6647	10230	4491	4830	7368	10266	9471	5217	6281	5920	7420.5	9035	5806	0.643	-0.638	-4.301	1.70140789176397e-05	0.000467729632467335	0.0179	0.0133	0.0157	0.0157	TRUE	0.3206
FBgn0015522	359	136	113	218	60	66	181	213	161	111	84	81	138.39	185	92	0.507	-0.981	-4.297	1.72985192339251e-05	0.000474085879435603	0.0181	0.0356	0.0291	0.0291	TRUE	0.4013
FBgn0261547	1518	572	489	947	385	419	765	894	697	483	538	514	648.37	785	512	0.651	-0.619	-4.283	1.84443115392937e-05	0.000496324721693319	0.0072	0.0177	0.0133	0.0133	TRUE	0.1633
FBgn0263042	131	39	52	57	13	19	66	61	74	29	18	23	45.26	67	23	0.362	-1.466	-4.274	1.92400570342675e-05	0.000514628192204868	0	0.0824	0.0563	0.0563	TRUE	0.3946
FBgn0032400	1549	308	348	729	173	229	780	481	496	372	242	281	441.96	586	298	0.509	-0.973	-4.259	2.0489117575897e-05	0.00054476588133885	0.0625	0.02	0.0349	0.0349	TRUE	1.031
FBgn0261836	77256	24618	18346	47667	13788	14264	38911	38473	26141	24307	19284	17483	27433.4	34508	20358	0.59	-0.761	-4.256	2.08542306923193e-05	0.000551182886577114	0.0371	0.013	0.023	0.023	TRUE	0.5504
FBgn0033520	66	8	18	7	0	1	33	13	26	4	0	1	12.7	24	2	0.083	-3.589	-4.24	2.23267826769182e-05	0.000586621396174957	0.2645	0.2608	0.2616	0.2616	TRUE	0.5477
FBgn0266418	1044	377	409	674	282	311	526	589	583	344	394	381	469.52	566	373	0.659	-0.603	-4.237	2.26248758837044e-05	0.00059096706597113	0.0035	0.0195	0.0122	0.0122	TRUE	0.0622
FBgn0039209	4689	1424	1223	2981	869	1053	2362	2225	1743	1520	1215	1291	1725.99	2110	1342	0.636	-0.652	-4.232	2.31236016561028e-05	0.000600472069827719	0.018	0.0147	0.0164	0.0164	TRUE	0.2778
FBgn0262127	8873	2805	2484	5760	2031	2300	4469	4384	3539	2937	2841	2819	3498.18	4131	2866	0.694	-0.528	-4.197	2.69967822598007e-05	0.000688998107702134	0.0075	0.0137	0.0111	0.0111	TRUE	0.1894
FBgn0053181	1017	284	288	614	197	211	512	444	410	313	276	259	368.95	455	283	0.62	-0.689	-4.196	2.71684955258351e-05	0.000691399398996038	0.0098	0.0214	0.0164	0.0164	TRUE	0.1519
FBgn0001114	91849	29582	32345	49802	24223	27851	46261	46231	46088	25396	33879	34137	38665.35	46193	31137	0.674	-0.569	-4.192	2.76254796786247e-05	0.00070095656396658	0.0127	0.0129	0.0133	0.0133	TRUE	0.3191
FBgn0260486	5030	1752	1507	3652	1065	1109	2533	2738	2147	1862	1490	1359	2021.65	2473	1570	0.636	-0.653	-4.192	2.77014382526368e-05	0.00070095656396658	0.0204	0.0144	0.0169	0.0169	TRUE	0.3268
FBgn0013763	54728	21973	28996	35273	15930	19182	27565	34340	41316	17987	22280	23511	27833.15	34407	21259	0.618	-0.695	-4.179	2.9282481559694e-05	0.000738864201847577	0.0292	0.013	0.0199	0.0199	TRUE	0.1251
FBgn0038595	342	123	146	176	81	91	172	192	208	90	113	112	147.85	191	105	0.546	-0.873	-4.161	3.1673738629067e-05	0.000794698563293238	0.0089	0.0341	0.0239	0.0239	TRUE	0.2062
FBgn0032899	2716	830	1187	1693	629	876	1368	1297	1691	863	880	1074	1195.53	1452	939	0.646	-0.63	-4.124	3.71811468585742e-05	0.000919973873887967	0.0169	0.0155	0.0159	0.0159	TRUE	0.2447
FBgn0011206	853	233	207	475	123	155	430	364	295	242	172	190	282.16	363	201	0.557	-0.844	-4.093	4.25243191788364e-05	0.00104056074430191	0.0306	0.024	0.0266	0.0266	TRUE	0.1503
FBgn0038290	2405	680	883	1646	590	684	1211	1063	1258	839	825	838	1005.86	1177	834	0.708	-0.498	-4.055	5.01519002526284e-05	0.00120461200061023	0.0023	0.016	0.0098	0.0098	TRUE	0.0823
FBgn0036746	4003	1309	1176	2710	952	1089	2016	2046	1676	1382	1331	1335	1630.96	1913	1349	0.705	-0.503	-4.052	5.08103351513365e-05	0.00121657971826063	0.0051	0.0148	0.0104	0.0104	TRUE	0.1389
FBgn0034636	60	22	17	15	1	5	30	34	24	8	1	6	17.33	29	5	0.187	-2.419	-4.049	5.13541869649054e-05	0.00122630494181344	0	0.1945	0.1519	0.1519	TRUE	0.6828
FBgn0041180	18682	6144	7055	14671	5402	5797	9409	9602	10053	7481	7555	7105	8534.34	9688	7380	0.762	-0.392	-4.048	5.16356453267647e-05	0.00122972912546923	9e-04	0.0132	0.0066	0.0066	TRUE	0.0132
FBgn0028473	47856	17258	21158	28833	13576	16341	24103	26971	30148	14703	18988	20029	22490.36	27074	17907	0.661	-0.597	-4.029	5.61202672825602e-05	0.00132589713709752	0.0186	0.013	0.0158	0.0158	TRUE	0.3005
FBgn0015576	383	135	149	249	88	90	193	211	212	127	123	110	162.76	205	120	0.59	-0.762	-4.008	6.11696900859581e-05	0.00142255464646378	0	0.0322	0.0192	0.0192	TRUE	0.0479
FBgn0031313	2824	1250	1408	1906	865	986	1422	1954	2006	972	1210	1209	1462.07	1794	1130	0.63	-0.666	-4.009	6.09175872025396e-05	0.00142255464646378	0.0249	0.015	0.0191	0.0191	TRUE	0.4088
FBgn0050269	798	234	228	380	137	217	402	366	325	194	192	266	290.64	364	217	0.592	-0.757	-4.008	6.11536978074473e-05	0.00142255464646378	0.0191	0.0237	0.0218	0.0218	TRUE	0.4032
FBgn0052687	750	249	278	487	187	216	378	389	396	248	262	265	322.94	388	258	0.665	-0.588	-3.996	6.4302772464364e-05	0.00149152290192732	0	0.0226	0.0122	0.0122	TRUE	0.015
FBgn0020762	2420	894	927	1847	653	796	1219	1397	1321	942	913	976	1127.95	1312	944	0.721	-0.473	-3.989	6.62741552433602e-05	0.00153325688507171	0.0023	0.0156	0.0091	0.0091	TRUE	0.0495
FBgn0032330	868	347	301	496	211	268	437	542	429	253	295	328	380.82	469	292	0.621	-0.688	-3.988	6.65217913261564e-05	0.00153499895166341	0.0146	0.0211	0.0185	0.0185	TRUE	0.2001
FBgn0015801	1891	618	674	1305	496	591	952	966	960	665	694	724	827.03	959	694	0.723	-0.468	-3.984	6.76797623321728e-05	0.00155366918322851	0	0.0167	0.0086	0.0086	TRUE	0.0176
FBgn0035084	303	125	127	166	74	84	153	195	181	85	103	103	136.67	176	97	0.549	-0.864	-3.97	7.19261725319806e-05	0.00163848188936663	0.011	0.0359	0.0257	0.0257	TRUE	0.1798
FBgn0028542	2064	932	1297	1071	611	743	1040	1457	1848	546	855	911	1109.26	1448	771	0.532	-0.912	-3.964	7.36814157160857e-05	0.00167418461679382	0.0699	0.0157	0.037	0.037	TRUE	0.1282
FBgn0038874	259	101	103	133	53	73	130	158	147	68	74	89	111.08	145	77	0.531	-0.914	-3.946	7.95636303431131e-05	0.00178058606901032	0.0081	0.0412	0.0283	0.0283	TRUE	0.1705
FBgn0051098	404	129	152	245	97	89	203	202	217	125	136	109	165.23	207	123	0.595	-0.749	-3.93	8.48030715688286e-05	0.00188364328793904	0	0.0319	0.0194	0.0194	TRUE	0.0866
FBgn0022338	2263	720	830	1516	583	731	1140	1125	1183	773	815	896	988.69	1149	828	0.719	-0.475	-3.923	8.75092132660768e-05	0.00193891682229091	0.0021	0.016	0.0094	0.0094	TRUE	0.0608
FBgn0262818	782	265	212	495	146	173	394	414	302	252	204	212	296.46	370	223	0.605	-0.724	-3.915	9.02665070219299e-05	0.0019950465956435	0.0168	0.0235	0.0209	0.0209	TRUE	0.2751
FBgn0020386	6514	2431	2313	5010	1860	2039	3281	3799	3296	2555	2601	2499	3005.21	3459	2552	0.738	-0.438	-3.914	9.0833549703004e-05	0.00200260996832836	0.0033	0.0139	0.0086	0.0086	TRUE	0.0889
FBgn0085334	205	33	58	72	20	20	103	52	83	37	28	25	54.45	79	30	0.377	-1.407	-3.912	9.16215294793837e-05	0.0020149949705503	0.0683	0.0707	0.0698	0.0698	TRUE	0.1461
FBgn0026160	4519	1466	1346	3046	1125	1282	2276	2291	1918	1553	1573	1571	1863.85	2162	1566	0.724	-0.466	-3.907	9.36372569594469e-05	0.00203918593578923	0.004	0.0145	0.0097	0.0097	TRUE	0.1156
FBgn0036196	409	175	188	307	102	106	206	273	268	157	143	130	196.08	249	143	0.583	-0.779	-3.903	9.50525087068659e-05	0.00206495779280989	0.0146	0.0289	0.0229	0.0229	TRUE	0.2995
FBgn0039637	6149	2155	2579	4313	1824	2061	3097	3368	3675	2199	2551	2526	2902.72	3380	2425	0.717	-0.479	-3.894	9.84289288211316e-05	0.00211764847586913	0.0064	0.0139	0.0105	0.0105	TRUE	0.0829
FBgn0039804	2144	779	788	1508	575	714	1080	1217	1123	769	804	875	978.07	1140	816	0.716	-0.482	-3.884	0.000102770045111689	0.00220571757062606	0.0031	0.0161	0.01	0.01	TRUE	0.0473
FBgn0004198	10115	3436	3024	6734	2653	2866	5095	5370	4309	3434	3711	3513	4238.43	4925	3553	0.721	-0.472	-3.875	0.000106784786319908	0.00228089230635833	0.0067	0.0136	0.0104	0.0104	TRUE	0.1442
FBgn0033502	190	83	88	105	41	52	96	130	125	54	57	64	87.57	117	58	0.501	-0.998	-3.862	0.000112584846648418	0.00239902686386953	0	0.0488	0.0347	0.0347	TRUE	0.3243
FBgn0002609	109	37	34	45	15	12	55	58	48	23	21	15	36.63	54	20	0.371	-1.432	-3.855	0.000115527214196995	0.00245584939582968	0	0.0988	0.0647	0.0647	TRUE	0.2184
FBgn0003891	31065	10280	9291	22956	7603	8146	15646	16066	13239	11706	10634	9984	12879.19	14984	10775	0.719	-0.476	-3.85	0.000118343108486322	0.00250971920782778	0.0083	0.0131	0.0109	0.0109	TRUE	0.1266
FBgn0020414	23991	6221	7348	16031	5271	6403	12083	9722	10470	8175	7372	7848	9278.48	10758	7798	0.725	-0.465	-3.843	0.000121695896276425	0.00257469203832333	0.0075	0.0132	0.0104	0.0104	TRUE	0.1427
FBgn0029881	11617	3661	3063	7813	2469	2784	5851	5721	4364	3984	3453	3412	4464.45	5312	3616	0.681	-0.555	-3.838	0.000124004493723608	0.00261731759619947	0.0156	0.0136	0.0148	0.0148	TRUE	0.2955
FBgn0014906	8218	2664	3136	5944	2382	2693	4139	4163	4468	3031	3332	3301	3739.05	4257	3221	0.756	-0.403	-3.83	0.000127928250804476	0.00266228254653147	0.0018	0.0137	0.0077	0.0077	TRUE	0.0332
FBgn0027590	1110	351	380	700	280	330	559	549	541	357	392	404	467.02	550	384	0.696	-0.523	-3.831	0.000127828781149818	0.00266228254653147	0	0.0196	0.0111	0.0111	TRUE	0.0516
FBgn0028331	12595	3848	4000	8117	3175	3943	6344	6014	5700	4139	4441	4833	5244.94	6019	4471	0.742	-0.43	-3.832	0.000126987772934969	0.00266228254653147	0.0042	0.0134	0.0089	0.0089	TRUE	0.0612
FBgn0031637	2857	976	1068	1986	840	895	1439	1525	1522	1013	1175	1097	1295.11	1495	1095	0.731	-0.451	-3.832	0.000127320710138492	0.00266228254653147	0.0027	0.0153	0.0091	0.0091	TRUE	0.0547
FBgn0035879	3202	1136	1119	2196	900	1027	1613	1775	1594	1120	1259	1259	1436.65	1661	1213	0.729	-0.455	-3.831	0.000127818225660046	0.00266228254653147	0.0034	0.015	0.0094	0.0094	TRUE	0.0567
FBgn0042094	309	91	91	175	51	53	156	142	130	89	71	65	108.84	143	75	0.533	-0.908	-3.831	0.000127768478203329	0.00266228254653147	0.0111	0.0418	0.0301	0.0301	TRUE	0.3221
FBgn0031988	4563	1420	1446	3220	1206	1317	2298	2219	2060	1642	1687	1614	1920.13	2192	1648	0.751	-0.414	-3.829	0.000128785666124681	0.00266766029807566	0.0014	0.0145	0.0078	0.0078	TRUE	0.0334
FBgn0260745	12787	4644	5296	7875	3757	4350	6440	7258	7546	4016	5255	5332	5974.41	7081	4868	0.687	-0.541	-3.815	0.000135959711808392	0.00280322489138275	0.0145	0.0134	0.0143	0.0143	TRUE	0.2888
FBgn0002945	169	65	44	82	19	29	85	102	63	42	27	36	58.89	83	35	0.426	-1.231	-3.801	0.000144324490851632	0.00294839045875112	0.0313	0.0663	0.0548	0.0548	TRUE	0.1281
FBgn0054056	212	59	64	84	39	40	107	92	91	43	55	49	72.76	97	49	0.494	-1.019	-3.795	0.000147462164467812	0.00300559610735652	0	0.0561	0.0359	0.0359	TRUE	0.1358
FBgn0033079	913	275	294	482	228	244	460	430	419	246	319	299	362.05	436	288	0.654	-0.614	-3.788	0.000152046241756733	0.0030919540532585	0.0082	0.0215	0.0158	0.0158	TRUE	0.2138
FBgn0003366	53	16	22	9	5	7	27	25	31	5	7	9	17.2	28	7	0.231	-2.114	-3.787	0.000152484559191799	0.00309380402897803	0	0.1958	0.1297	0.1297	TRUE	0.4737
FBgn0005593	67474	25884	34498	40708	20186	24115	33984	40452	49156	20759	28233	29557	33690.16	41197	26183	0.636	-0.654	-3.779	0.000157372033312695	0.00317848684969655	0.0334	0.0129	0.0215	0.0215	TRUE	0.2144
FBgn0086358	3259	1217	1134	2101	923	1042	1641	1902	1616	1071	1291	1277	1466.45	1720	1213	0.705	-0.505	-3.771	0.000162654121964136	0.00327286770960615	0.0083	0.015	0.0122	0.0122	TRUE	0.1316
FBgn0262582	21109	7735	6683	13183	5783	6487	10632	12088	9523	6723	8088	7951	9167.44	10748	7587	0.706	-0.503	-3.771	0.000162779880471037	0.00327286770960615	0.0119	0.0132	0.0127	0.0127	TRUE	0.1447
FBgn0039776	6998	2565	2985	4601	1952	2528	3525	4009	4253	2346	2730	3099	3326.91	3929	2725	0.693	-0.528	-3.764	0.000167127793303289	0.00335271904268557	0.0135	0.0138	0.0139	0.0139	TRUE	0.1833
FBgn0010316	1283	355	314	790	213	231	646	555	447	403	298	283	438.72	549	328	0.599	-0.74	-3.757	0.000172042657025586	0.00342815200475816	0.0325	0.02	0.0254	0.0254	TRUE	0.2329
FBgn0036824	6331	2554	3118	4333	1861	2362	3189	3991	4443	2210	2603	2895	3221.74	3874	2569	0.663	-0.593	-3.749	0.000177497253649635	0.00352108694489377	0.0219	0.0138	0.0177	0.0177	TRUE	0.296
FBgn0004650	363	101	114	185	61	91	183	158	162	94	85	112	132.38	168	97	0.575	-0.798	-3.748	0.000178210894146173	0.00352738763146658	0.0036	0.0366	0.0242	0.0242	TRUE	0.1403
FBgn0011722	25973	10599	11068	16640	8334	8635	13082	16564	15771	8485	11656	10584	12690.34	15139	10242	0.676	-0.564	-3.747	0.000178786053460013	0.00353092545048411	0.0195	0.0131	0.0162	0.0162	TRUE	0.2764
FBgn0027578	3039	871	1007	2084	796	849	1531	1361	1435	1063	1113	1041	1257.22	1442	1072	0.742	-0.431	-3.745	0.000180208741659079	0.00354330962904508	0.0017	0.0153	0.0087	0.0087	TRUE	0.0364
FBgn0038745	3273	1089	1206	2456	944	1043	1648	1702	1718	1252	1320	1278	1486.66	1689	1283	0.76	-0.397	-3.737	0.000186498490726619	0.00364285538794297	0	0.015	0.0074	0.0074	TRUE	0.0073
FBgn0259110	1572	581	547	1175	418	482	792	908	779	599	585	591	708.96	826	592	0.717	-0.479	-3.723	0.000196942163061637	0.00381339966606523	0.002	0.0173	0.0104	0.0104	TRUE	0.0835
FBgn0086708	586	212	200	329	151	166	295	331	285	168	211	203	248.98	304	194	0.635	-0.656	-3.713	0.000204465581246393	0.00394193708260092	0.0071	0.0255	0.018	0.018	TRUE	0.1853
FBgn0035496	663	160	210	395	115	148	334	250	299	201	161	181	237.81	294	181	0.616	-0.7	-3.707	0.000209513981407087	0.00401320652127511	0.0133	0.0261	0.021	0.021	TRUE	0.1811
FBgn0000416	80285	28187	31241	61632	24301	27797	40437	44051	44515	31429	33988	34070	38081.66	43001	33162	0.771	-0.375	-3.701	0.00021468219013099	0.00410337825643076	0.0023	0.0129	0.0074	0.0074	TRUE	0.0334
FBgn0085261	412	152	147	211	84	129	208	238	209	108	117	158	172.95	218	128	0.582	-0.781	-3.697	0.000218463978692526	0.0041667208955339	0.0156	0.031	0.0256	0.0256	TRUE	0.4229
FBgn0031285	6902	2323	2818	4531	2028	2317	3476	3630	4015	2311	2836	2840	3184.82	3707	2662	0.718	-0.479	-3.693	0.000221954213239223	0.00422424396863623	0.0089	0.0138	0.0118	0.0118	TRUE	0.166
FBgn0038660	3409	1278	1431	2290	984	1214	1717	1997	2039	1168	1376	1488	1630.88	1918	1344	0.7	-0.514	-3.69	0.000224287131626808	0.00425954260426435	0.0105	0.0148	0.0133	0.0133	TRUE	0.1652
FBgn0032859	8391	2489	2628	6377	1909	2119	4226	3890	3745	3252	2670	2597	3396.64	3954	2840	0.719	-0.476	-3.684	0.00022958491085025	0.00435087829987911	0.0095	0.0138	0.0117	0.0117	TRUE	0.1993
FBgn0004652	8290	2452	2029	5576	1459	1594	4175	3832	2891	2843	2041	1954	2956.05	3633	2279	0.628	-0.672	-3.672	0.00024079248041282	0.00454393776067158	0.0404	0.0139	0.0237	0.0237	TRUE	0.5755
FBgn0033363	188	100	99	132	44	53	95	156	141	67	62	65	97.64	131	65	0.504	-0.988	-3.672	0.000240552594901991	0.00454393776067158	0.0328	0.0451	0.0401	0.0401	TRUE	0.7396
FBgn0028397	1110	328	256	681	175	195	559	513	365	347	245	239	377.91	479	277	0.581	-0.784	-3.661	0.000251173418919833	0.00470989819435569	0.0424	0.0212	0.03	0.03	TRUE	0.6018
FBgn0034398	11495	3538	4556	9143	3045	3658	5790	5529	6492	4662	4259	4484	5202.57	5937	4468	0.753	-0.409	-3.65	0.000262349022374432	0.00487837733254502	0.0042	0.0135	0.0089	0.0089	TRUE	0.0808
FBgn0033356	2745	622	835	1628	560	657	1383	972	1190	830	783	805	993.85	1182	806	0.681	-0.555	-3.642	0.000270642510123068	0.00500127144744017	0.014	0.016	0.0156	0.0156	TRUE	0.151
FBgn0038088	526	178	194	372	116	146	265	278	276	190	162	179	225.07	273	177	0.653	-0.615	-3.639	0.000273405531094895	0.00503145261459138	0	0.0268	0.0157	0.0157	TRUE	0.0509
FBgn0037705	1133	384	333	783	265	235	571	600	474	399	371	288	450.54	548	353	0.645	-0.633	-3.638	0.000275206532650331	0.00505415378621958	0.0185	0.0198	0.0193	0.0193	TRUE	0.2851
FBgn0033448	1690	611	671	1222	471	581	851	955	956	623	659	712	792.7	921	665	0.722	-0.469	-3.63	0.000283302328470784	0.005192127242159	0.0037	0.0168	0.0107	0.0107	TRUE	0.0563
FBgn0027594	14372	6158	5869	9454	4474	5043	7239	9624	8363	4821	6257	6181	7080.79	8409	5753	0.684	-0.548	-3.618	0.000297108024849228	0.00543396545653403	0.0197	0.0133	0.0164	0.0164	TRUE	0.193
FBgn0035802	216	94	83	122	56	47	109	147	118	62	78	58	95.35	125	66	0.531	-0.914	-3.613	0.000303002623988045	0.00551910914491108	0.0132	0.0459	0.034	0.034	TRUE	0.2188
FBgn0020376	85	34	43	40	9	20	43	53	61	20	13	25	35.79	52	19	0.375	-1.414	-3.605	0.000311742968715127	0.00563224061327715	0.0219	0.1008	0.0749	0.0749	TRUE	0.23
FBgn0032005	8800	3019	3285	6417	2427	3115	4432	4718	4681	3272	3394	3818	4052.66	4610	3495	0.758	-0.4	-3.604	0.000313246989002933	0.00564795735030187	0.0035	0.0136	0.0086	0.0086	TRUE	0.0793
FBgn0037899	6080	2012	2408	4552	1697	2122	3062	3144	3431	2321	2373	2601	2822.24	3212	2432	0.757	-0.402	-3.59	0.000330798378212113	0.00589284230947059	0.0031	0.014	0.0086	0.0086	TRUE	0.0446
FBgn0038912	1222	433	462	914	349	372	615	677	658	466	488	456	560.11	650	470	0.724	-0.465	-3.59	0.000330415455129007	0.00589284230947059	0	0.0185	0.0102	0.0102	TRUE	0.0285
FBgn0035262	715	302	286	561	198	204	360	472	408	286	277	250	342.11	413	271	0.661	-0.597	-3.576	0.000349031635081188	0.00616830312235743	0.0097	0.022	0.0168	0.0168	TRUE	0.1716
FBgn0039026	6797	2440	2159	4619	1886	2116	3423	3813	3076	2355	2638	2594	2983.3	3437	2529	0.735	-0.444	-3.576	0.000348306312346924	0.00616830312235743	0.007	0.0139	0.0107	0.0107	TRUE	0.1087
FBgn0270926	1723	511	579	1249	443	469	868	799	825	637	620	575	720.46	831	611	0.735	-0.444	-3.564	0.000365512507949702	0.00643403143934386	0.0013	0.0172	0.0097	0.0097	TRUE	0.03
FBgn0025628	7000	2620	3174	4912	2118	2549	3526	4095	4523	2505	2962	3124	3455.71	4048	2864	0.707	-0.499	-3.552	0.000381977486053299	0.00666521421723205	0.0135	0.0138	0.0139	0.0139	TRUE	0.1575
FBgn0050085	5083	1768	1987	3773	1593	1619	2560	2763	2831	1924	2228	1984	2381.81	2718	2045	0.752	-0.411	-3.552	0.000382071847185141	0.00666521421723205	0.0038	0.0142	0.0092	0.0092	TRUE	0.0725
FBgn0030054	6168	2006	1830	4191	1546	1878	3107	3135	2608	2137	2162	2302	2575.07	2950	2200	0.745	-0.424	-3.521	0.000430318836440995	0.00745690637389095	0.0053	0.0141	0.01	0.01	TRUE	0.1233
FBgn0030752	8105	2838	3203	6438	2462	2794	4082	4435	4564	3283	3443	3425	3872.06	4360	3384	0.776	-0.365	-3.513	0.000442624811698698	0.00765526057825302	0.0019	0.0137	0.0075	0.0075	TRUE	0.0389
FBgn0033033	4264	1345	1291	3053	1085	1249	2148	2102	1840	1557	1518	1531	1782.4	2030	1535	0.756	-0.404	-3.509	0.000450173185790586	0.00774071923906708	0.003	0.0146	0.0089	0.0089	TRUE	0.08
FBgn0032156	3452	1013	1091	2519	871	972	1739	1583	1555	1285	1218	1191	1428.41	1626	1231	0.757	-0.401	-3.505	0.000456463939254113	0.00781870059026227	0.0023	0.015	0.0087	0.0087	TRUE	0.047
FBgn0003507	12804	4200	4042	8118	3661	3824	6449	6564	5759	4140	5120	4687	5453.21	6257	4649	0.742	-0.43	-3.475	0.000510478729801932	0.00864880581125938	0.0077	0.0134	0.0108	0.0108	TRUE	0.1134
FBgn0053155	234	20	22	39	13	6	118	31	31	20	18	7	37.65	60	15	0.25	-2	-3.475	0.000510752425813679	0.00864880581125938	0.3933	0.0965	0.1967	0.1967	TRUE	7.1732
FBgn0000286	1208	392	349	744	291	343	608	613	497	379	407	420	487.52	573	402	0.699	-0.516	-3.474	0.000511986377429175	0.00865324983635989	0.006	0.0193	0.0136	0.0136	TRUE	0.1477
FBgn0024150	4319	1831	1700	2947	1353	1489	2175	2862	2422	1503	1892	1825	2113.22	2486	1740	0.7	-0.515	-3.469	0.000522837133000249	0.00878662328987399	0.0162	0.0143	0.0154	0.0154	TRUE	0.2095
FBgn0265048	21013	6574	7062	14123	6104	6570	10584	10274	10063	7202	8537	8053	9118.65	10307	7931	0.769	-0.379	-3.465	0.000529772772854294	0.00886971069137819	0.0038	0.0132	0.0085	0.0085	TRUE	0.0797
FBgn0003862	9650	3147	2537	6814	2160	2258	4860	4918	3615	3475	3021	2768	3776.14	4464	3088	0.692	-0.532	-3.455	0.000549575007624944	0.00911557652311988	0.0199	0.0137	0.0168	0.0168	TRUE	0.3353
FBgn0033402	2572	796	871	1730	650	847	1295	1244	1241	882	909	1038	1101.66	1260	943	0.747	-0.421	-3.444	0.000572164077200898	0.00943752858449704	0.0028	0.0157	0.0098	0.0098	TRUE	0.0914
FBgn0010549	865	296	332	647	234	264	436	463	473	330	327	324	392.02	457	327	0.717	-0.479	-3.438	0.000585690418924296	0.0096038085505826	0	0.0209	0.0112	0.0112	TRUE	0.0225
FBgn0026064	570	218	168	336	134	160	287	341	239	171	187	196	237.01	289	185	0.638	-0.648	-3.437	0.000588455503086273	0.0096038085505826	0.0124	0.0261	0.0209	0.0209	TRUE	0.1296
FBgn0041342	7505	2872	3133	4781	2302	2684	3780	4488	4464	2438	3220	3290	3613.33	4244	2983	0.702	-0.51	-3.437	0.000588412017445833	0.0096038085505826	0.0166	0.0137	0.0155	0.0155	TRUE	0.3153
FBgn0010300	11918	4233	3681	8620	3276	3629	6003	6615	5245	4396	4582	4448	5214.78	5954	4475	0.752	-0.412	-3.429	0.000605028879285903	0.00985190535246716	0.0066	0.0134	0.0102	0.0102	TRUE	0.1311
FBgn0023129	742	270	323	546	215	234	374	422	460	278	301	287	353.64	419	289	0.691	-0.532	-3.424	0.00061658074791508	0.0099852449485084	0.005	0.0217	0.0143	0.0143	TRUE	0.1167
FBgn0266417	253	86	103	158	40	73	127	134	147	81	56	89	105.76	136	75	0.56	-0.836	-3.422	0.000620530899045881	0.0100309777092589	0.0091	0.0426	0.0323	0.0323	TRUE	0.3623
FBgn0243512	5783	1553	1445	3715	1158	1346	2913	2427	2059	1894	1620	1650	2093.75	2466	1721	0.698	-0.519	-3.419	0.000629442352989459	0.0101382333419116	0.0182	0.0143	0.0161	0.0161	TRUE	0.1986
FBgn0000535	627	236	176	433	136	134	316	369	251	221	190	164	251.78	312	192	0.619	-0.691	-3.416	0.000635306759517914	0.010214218965751	0.0246	0.0253	0.025	0.025	TRUE	0.1476
FBgn0062978	71	22	20	26	6	7	36	34	28	13	8	9	21.48	33	10	0.318	-1.652	-3.415	0.000638332184819142	0.0102443689552867	0	0.1594	0.1058	0.1058	TRUE	0.4958
FBgn0035903	272	86	89	164	54	62	137	134	127	84	76	76	105.56	133	79	0.593	-0.754	-3.41	0.000648873319971817	0.0103761484039299	0	0.0427	0.0248	0.0248	TRUE	0.0426
FBgn0027585	126	54	45	57	29	25	63	84	64	29	41	31	52.04	70	34	0.469	-1.092	-3.406	0.000658021281610449	0.0105035762639862	0	0.0733	0.0511	0.0511	TRUE	0.2119
FBgn0031952	1003	344	329	737	241	298	505	538	469	376	337	365	431.62	504	359	0.715	-0.483	-3.4	0.000673833490912747	0.0107175623277854	9e-04	0.0201	0.012	0.012	TRUE	0.0389
FBgn0003557	5747	2062	2004	4489	1706	1861	2895	3223	2855	2289	2386	2281	2654.79	2991	2319	0.776	-0.367	-3.395	0.000687396911006113	0.0108166775842486	0.0019	0.014	0.008	0.008	TRUE	0.0546
FBgn0052813	386	129	144	215	102	106	194	202	205	110	143	130	163.9	200	128	0.63	-0.667	-3.397	0.000681820602160943	0.0108166775842486	0	0.0321	0.021	0.021	TRUE	0.1938
FBgn0267912	5480	1838	1720	4014	1474	1715	2760	2872	2451	2047	2062	2102	2382.31	2694	2070	0.768	-0.381	-3.394	0.000689848186118712	0.0108177425946468	0.0027	0.0142	0.0086	0.0086	TRUE	0.0743
FBgn0000078	161	32	78	58	33	24	81	50	111	30	46	29	57.9	81	35	0.426	-1.231	-3.392	0.00069277815404242	0.0108445958138064	0.0859	0.0672	0.0734	0.0734	TRUE	0.0884
FBgn0052251	2950	942	817	2172	608	723	1486	1472	1164	1108	850	886	1161.04	1374	948	0.691	-0.533	-3.383	0.000716011119271823	0.0111690210846832	0.0182	0.0156	0.0169	0.0169	TRUE	0.2686
FBgn0086450	10864	4894	4950	7224	3617	3997	5472	7648	7053	3684	5059	4899	5635.86	6724	4547	0.676	-0.565	-3.382	0.000718333827564948	0.0111856632904213	0.0274	0.0134	0.0199	0.0199	TRUE	0.3394
